target,target_freq,relatum,relatum_freq,pos,relation,g_square,g_pvalue,order,order_pvalue,distance,relatum_is
business,145869,greedheads,12,NOUN,UNR,15.450716137886047,8.468484829937672e-05,-0.0,0.25,58.333333333333336,UNR
bone,23880,relaxation,2048,NOUN,UNR,0.2320798635482788,0.6299859111612638,-0.0,0.5,16.0,UNR
recently,55942,culturally,3800,ADV,UNR,0.0817822217941284,0.774896571483808,-0.3846153846153846,0.000244140625,16.384615384615383,UNR
reason,122460,scratch,3393,NOUN,UNR,1.976657748222351,0.1597429492640295,0.7647058823529411,1.52587890625e-05,26.823529411764707,UNR
ranch,7268,blender,2051,NOUN,UNR,3.313979983329773,0.0686929371662388,-0.0,0.25,8.333333333333334,UNR
forth,16024,regardless,15674,ADV,UNR,0.0021759271621704,0.96279470415743,-0.1428571428571428,0.0001220703125,22.428571428571427,UNR
min,6741,mu,953,NOUN,UNR,3.559087872505188,0.0592202718241421,0.0,0.5,20.5,UNR
british,27862,hunterian,5,ADJ,UNR,7.918791651725769,0.0048923937287762,0.0,1.0,72.0,UNR
twin,13680,renewal,2868,NOUN,UNR,0.2509012222290039,0.6164412129034701,-0.0,0.25,19.33333333333333,UNR
value,90165,cirrhosis,242,NOUN,UNR,0.4051393270492553,0.5244469586441818,-0.0,0.5,19.5,UNR
wave,26576,hoque,1,NOUN,UNR,13.004738807678224,0.0003107036783539,-0.0,1.0,5.0,UNR
ancestor,7173,yams,2,NOUN,UNR,12.85243046283722,0.0003370411964137,-0.0,1.0,28.0,UNR
cell,47987,mug,3097,NOUN,UNR,1.6060283184051514,0.2050509979787728,-0.0,0.0625,14.8,UNR
lifetime,11147,retailer,5364,NOUN,UNR,0.6572030782699585,0.417549101780147,-0.0,0.5,23.5,UNR
outsource,1772,hosting,262,VERB,UNR,13.409725069999697,0.0002503231007489,-0.0,0.5,12.0,UNR
bronze,4216,plow,969,NOUN,UNR,1.39630389213562,0.23734340111172,0.0,1.0,20.0,UNR
healthy,29780,mess-free,10,ADJ,UNR,6.3056957721710205,0.0120350671592023,0.0,1.0,5.0,UNR
perspective,29320,allometry,24,NOUN,UNR,39.54114305973053,3.2121993953637684e-10,0.0,0.0625,25.6,UNR
information,122817,earbud,106,NOUN,UNR,1.490269660949707,0.2221746251424564,-0.0,0.5,13.5,UNR
curb,4224,rake,1431,VERB,UNR,3.75924563407898,0.0525162665364565,-0.0,0.5,12.5,UNR
resort,10284,necessity,8096,NOUN,UNR,6.118701696395874,0.0133759005733834,0.2727272727272727,0.0009765625,18.90909090909091,UNR
emit,3351,converge,1494,VERB,UNR,1.0933810472488403,0.2957232904522034,0.0,1.0,25.0,UNR
trabajo,83,quera,18,NOUN,UNR,16.830672025680542,4.0867415559975306e-05,-0.0,1.0,38.0,UNR
promise,14111,glint,844,NOUN,UNR,0.1389683485031128,0.7093087749225762,-0.0,1.0,2.0,UNR
ceremony,9724,fur,4899,NOUN,UNR,0.0347774028778076,0.8520628689461153,0.0,0.25,23.666666666666668,UNR
team,134313,relief,15786,NOUN,UNR,3.628610730171204,0.0567942069885843,-0.0212765957446808,7.174648137343065e-43,19.90780141843972,UNR
learn,106282,revolt,337,VERB,UNR,1.5144619941711426,0.2184594861143673,-0.0,0.125,22.25,UNR
tear,12995,do,1020,VERB,UNR,3.8346357345581055,0.050203898835735,-0.0,0.25,8.666666666666666,UNR
literary,12263,aspiring,772,ADJ,UNR,23.144137501716614,1.5030073785560203e-06,-0.0,0.015625,33.142857142857146,UNR
theory,50087,lumber,2397,NOUN,UNR,0.5138516426086426,0.473476246236324,0.0,0.0625,20.8,UNR
yard,36325,impulse,5277,NOUN,UNR,1.5453250408172607,0.2138269206150678,0.0,0.015625,25.714285714285715,UNR
winter,30364,bike,20541,NOUN,UNR,92.51338183879852,0.0,-0.1132075471698113,2.465190328815662e-32,21.132075471698112,UNR
bad,149091,barbarian,113,ADJ,UNR,2.8335649967193604,0.092313231173555,-0.0,0.25,7.0,UNR
pump,8043,snifter,92,NOUN,UNR,4.4451950788497925,0.0349995912857454,0.0,1.0,15.0,UNR
mayor,13685,defection,619,NOUN,UNR,9.97116482257843,0.0015901086286095,-0.0,0.125,15.25,UNR
crew,17653,stover,30,NOUN,UNR,5.112090229988098,0.0237596784270949,-0.0,1.0,53.0,UNR
part,205500,pomp,319,NOUN,UNR,0.4165706634521484,0.5186531955513127,-0.0,0.0625,26.4,UNR
minimum,3271,crank,1658,NOUN,UNR,0.9803975820541382,0.3221006692707228,-0.0,1.0,3.0,UNR
hand,208347,ripper,315,NOUN,UNR,0.413643479347229,0.5201259881170501,-0.0,0.0625,13.8,UNR
game,176804,undoing,302,NOUN,UNR,0.3906329870223999,0.5319668644808005,0.0,0.5,11.0,UNR
middle,22233,goddamn,2007,ADJ,UNR,1.1907793283462524,0.2751724128866595,0.0,1.0,11.0,UNR
physically,9706,repetitively,66,ADV,UNR,4.726477146148682,0.0297016611353777,0.0,1.0,5.0,UNR
market,83193,bruschetta,115,NOUN,UNR,5.42250120639801,0.0198788628706856,-0.0,0.25,17.666666666666668,UNR
exchange,23401,outkast,10,NOUN,UNR,6.781331419944763,0.0092116153788824,0.0,1.0,4.0,UNR
drop,38853,resurrect,1355,VERB,UNR,0.0002782344818115,0.9866916137082468,-0.0,0.25,14.666666666666666,UNR
night,150540,sincerity,1381,NOUN,UNR,1.4050630331039429,0.2358776899159783,0.125,3.0517578125e-05,29.1875,UNR
art,104513,renoir,38,NOUN,UNR,22.12848329544068,2.549980176569377e-06,0.0,0.0625,13.2,UNR
temperature,28048,sideshow,422,NOUN,UNR,0.1431795358657837,0.7051403620948096,0.0,1.0,24.0,UNR
advantage,30483,mobilization,1337,NOUN,UNR,8.56899869441986,0.0034193515506685,0.0,0.0078125,18.625,UNR
palace,7174,jaw,6429,NOUN,UNR,0.0577212572097778,0.8101345267080996,-0.0,0.25,171.66666666666666,UNR
college,93301,hurdler,94,NOUN,UNR,2.599866509437561,0.1068727164169121,-0.0,0.5,5.5,UNR
presence,30084,crucifix,559,NOUN,UNR,0.002684473991394,0.9586785656948456,0.0,1.0,18.0,UNR
spray,4241,reservoir,3260,NOUN,UNR,3.643412351608277,0.0562914494180329,0.0,0.25,5.333333333333333,UNR
break,13253,drywall,283,NOUN,UNR,10.359330654144289,0.0012882190407694,-0.0,0.25,9.666666666666666,UNR
rushing,482,six-day,351,ADJ,UNR,7.326699256896973,0.0067937702632417,-0.0,1.0,52.0,UNR
attitude,31571,total,3164,NOUN,UNR,1.4926187992095947,0.2218105825257676,-0.0,0.25,6.666666666666667,UNR
author,60855,sylvia,266,NOUN,UNR,0.0079542398452758,0.928933658136282,-0.0,1.0,4.0,UNR
verbal,6701,homophobic,911,ADJ,UNR,62.07036817073822,3.3306690738754696e-15,-0.1666666666666666,0.00048828125,9.083333333333334,UNR
bare,8725,filtered,243,ADJ,UNR,2.488812804222107,0.114658184886162,-0.0,1.0,12.0,UNR
open,76624,comprehend,3366,VERB,UNR,0.9537639617919922,0.3287630602238865,-0.0909090909090909,0.0009765625,67.63636363636364,UNR
level,102380,papacy,359,NOUN,UNR,2.9706913232803345,0.0847856146393124,-0.0,0.0625,44.0,UNR
enemy,23914,arrest,6567,NOUN,UNR,0.478969931602478,0.4888892660872939,0.0909090909090909,0.0009765625,45.72727272727273,UNR
mortality,5796,homosexuality,3476,NOUN,UNR,0.5332671403884888,0.4652365153548567,0.0,0.5,26.0,UNR
plain,4724,aquatic,1934,ADJ,UNR,0.3561545610427856,0.5506496892476715,0.0,1.0,1.0,UNR
rem,673,titration,42,NOUN,UNR,39.47179043292999,3.3283287237395603e-10,0.0,0.25,31.666666666666668,UNR
rule,63381,reformasi,6,NOUN,UNR,5.895506143569946,0.0151795664598779,0.0,1.0,7.0,UNR
non-elderly,48,employer-sponsored,19,ADJ,UNR,38.57341814041138,5.273224079616057e-10,-0.0,0.5,53.5,UNR
function,33644,copter,169,NOUN,UNR,0.9178028106689452,0.3380525445330455,0.0,1.0,21.0,UNR
filter,6667,defamation,483,NOUN,UNR,1.7753150463104248,0.1827256656905973,-0.0,1.0,31.0,UNR
domain,11796,paperback,1870,NOUN,UNR,0.3864610195159912,0.5341655308839839,0.0,0.5,7.0,UNR
sense,93868,waking,1040,NOUN,UNR,22.794564604759216,1.8027484054439207e-06,0.1,1.9073486328125e-06,28.75,UNR
street,93461,container,9099,NOUN,UNR,0.7865679264068604,0.3751399309019453,0.0952380952380952,4.547473508864641e-13,30.0,UNR
direct,26781,indivisible,311,ADJ,UNR,0.4508026838302612,0.5019540189083924,-0.0,1.0,20.0,UNR
conflict,29899,extreme,2131,NOUN,UNR,14.650082349777222,0.0001294289890144,0.0769230769230769,0.000244140625,17.46153846153846,UNR
theater,23883,spool,545,NOUN,UNR,0.0861785411834716,0.7690927553625846,0.0,1.0,28.0,UNR
electronics,4862,child-care,1076,NOUN,UNR,1.0308881998062134,0.3099501463584404,0.0,1.0,20.0,UNR
capital,31668,kink,505,NOUN,UNR,3.0206828117370605,0.0822088463727601,-0.0,0.25,98.0,UNR
matter,66336,rating,13575,NOUN,UNR,19.2441475391388,1.1502243887240304e-05,-0.1304347826086956,2.384185791015625e-07,35.04347826086956,UNR
new,406220,fatimid,23,ADJ,UNR,0.3445700407028198,0.557203111360616,-0.0,1.0,26.0,UNR
regime,18036,subservience,181,NOUN,UNR,30.35848367214203,3.5913282681043774e-08,-0.0,0.03125,19.83333333333333,UNR
switch,9874,halt,2782,VERB,UNR,0.2238677740097046,0.6361085404315752,0.0,1.0,9.0,UNR
sensor,6085,handset,794,NOUN,UNR,4.520000576972961,0.0335008200984299,-0.0,0.5,9.0,UNR
scope,10500,preeminence,333,NOUN,UNR,1.6423559188842771,0.2000025329358457,-0.0,1.0,10.0,UNR
remember,98639,scald,311,VERB,UNR,4.102848172187805,0.0428110369797246,0.0,0.0625,16.6,UNR
multiple,6855,embedded,973,ADJ,UNR,3.4365516901016235,0.0637686566825328,0.0,0.5,11.5,UNR
man,385861,hausa,20,NOUN,UNR,3.096864700317383,0.0784432333888967,0.0,0.5,10.5,UNR
cereal,3334,alfalfa,570,NOUN,UNR,14.2187020778656,0.0001627449894491,0.0,0.25,8.666666666666666,UNR
obvious,26854,symbiotic,524,ADJ,UNR,6.542390465736389,0.010533371702878,0.0,0.125,9.75,UNR
source,66696,microholdings,1,NOUN,UNR,11.164443135261536,0.0008337999262347,-0.0,1.0,7.0,UNR
virtue,10311,vasculature,49,NOUN,UNR,5.191177248954773,0.0227018330104705,0.0,1.0,9.0,UNR
chow,189,goosebump,116,NOUN,UNR,11.405940771102903,0.0007320961803362,0.0,1.0,29.0,UNR
wall,66338,escher,15,NOUN,UNR,27.386072754859924,1.666269696665168e-07,0.0,0.125,21.25,UNR
interested,30714,patient,2083,ADJ,UNR,2.495269775390625,0.1141888078515993,0.0,0.015625,18.285714285714285,UNR
afternoon,26939,honor,13048,NOUN,UNR,1.242793083190918,0.2649334368170633,-0.28,5.960464477539065e-08,18.92,UNR
cement,2948,people--a,5,NOUN,UNR,12.400109767913818,0.0004293086120007,-0.0,1.0,29.0,UNR
boss,15506,earthlish,1,NOUN,UNR,14.08232855796814,0.0001749800440217,0.0,1.0,3.0,UNR
share,59456,snatch,2852,VERB,UNR,2.6559269428253174,0.1031646025570596,-0.0,0.0625,24.2,UNR
cluster,8663,coffin,2755,NOUN,UNR,3.404713273048401,0.0650104115258798,0.0,0.125,51.5,UNR
super,15327,communicable,198,ADJ,UNR,1.8750264644622805,0.1709005008560298,-0.0,1.0,13.0,UNR
broaden,2487,redefine,2186,VERB,UNR,36.83892047405243,1.2830315698764139e-09,-0.25,0.0078125,11.25,UNR
explicit,5394,unmistakable,1278,ADJ,UNR,3.329304337501526,0.0680556540910191,0.0,0.5,2.5,UNR
grace,10619,griottes,2,NOUN,UNR,12.068132996559145,0.0005129104050013,-0.0,1.0,13.0,UNR
port,10836,portfolio,7444,NOUN,UNR,4.076522350311279,0.0434830666090163,-0.0,1.0,22.0,UNR
breed,3774,razor,2488,NOUN,UNR,2.373869776725769,0.1233808652588284,0.0,0.5,8.5,UNR
warn,12489,headline,561,VERB,UNR,11.327795505523682,0.0007635549258092,-0.0,0.125,13.5,UNR
agenda,14836,flag,12220,NOUN,UNR,1.2451142072677612,0.2644876929949731,-0.1428571428571428,0.0001220703125,16.285714285714285,UNR
organization,65444,sale,14523,NOUN,UNR,16.559566140174866,4.714555638496432e-05,-0.2093023255813953,2.5849394142282115e-26,21.8953488372093,UNR
policy,94722,van,6379,NOUN,UNR,43.21157956123352,4.9129034174200115e-11,0.0,0.125,32.5,UNR
jr,9900,owl,3595,NOUN,UNR,0.6227844953536987,0.4300144283443876,0.0,1.0,16.0,UNR
divorce,7955,rancher,1879,NOUN,UNR,1.140945553779602,0.2854526158940338,0.0,0.5,18.0,UNR
love,65355,ineptness,94,NOUN,UNR,0.8164800405502319,0.3662113334090398,-0.0,1.0,5.0,UNR
limb,7535,armchair,1524,NOUN,UNR,0.1637156009674072,0.6857584389035367,0.0,1.0,12.0,UNR
voice,79077,siesta,250,NOUN,UNR,0.0124996900558471,0.910980391584528,0.0,1.0,59.0,UNR
song,47480,delegation,2628,NOUN,UNR,2.971184611320496,0.0847597662861048,-0.0,0.25,23.666666666666668,UNR
nozzle,784,evenin,55,NOUN,UNR,10.061086058616638,0.0015143393018237,0.0,1.0,33.0,UNR
attendee,1829,espresso,907,NOUN,UNR,2.9255021810531616,0.0871900932361114,0.0,1.0,6.0,UNR
keep,214606,hyperdrive,86,VERB,UNR,2.4757035970687866,0.1156176943835205,-0.0,0.25,31.0,UNR
phrase,14021,constraint,5940,NOUN,UNR,0.7073287963867188,0.4003320155360982,0.0,0.25,7.333333333333333,UNR
curve,9612,banner,4235,NOUN,UNR,0.9318525791168212,0.3343819958088734,-0.0,1.0,14.0,UNR
boundary,12272,motherhood,1799,NOUN,UNR,0.3851842880249023,0.5348416693498789,-0.0,0.5,30.5,UNR
music,89476,quotient,440,NOUN,UNR,1.1544371843338013,0.2826222142491535,-0.0,0.125,8.5,UNR
farm,28834,larder,132,NOUN,UNR,1.5103328227996826,0.2190883075923172,0.0,1.0,16.0,UNR
ideal,14653,socio-sexual,3,ADJ,UNR,10.379720449447632,0.0012740698396076,0.0,1.0,20.0,UNR
valley,23150,curry,1521,NOUN,UNR,8.153915405273438e-05,0.9927952774630066,-0.0,0.5,15.0,UNR
computer,63757,supplier,5284,NOUN,UNR,238.5794638395309,0.0,-0.0084033613445378,3.009265538105056e-36,19.218487394957982,UNR
venture,7101,umbrella,3451,NOUN,UNR,5.623171091079712,0.0177245508964494,-0.0,0.0625,12.0,UNR
bunch,15503,lb,6446,NOUN,UNR,615.1803555488586,0.0,0.2554744525547445,1.1479437019748899e-41,50.35766423357664,UNR
program,160697,bodyweight,73,NOUN,UNR,0.1504863500595092,0.6980710174134235,-0.0,1.0,41.0,UNR
canvas,6816,wrestler,1113,NOUN,UNR,3.0245693922042847,0.0820120891277945,0.0,0.5,15.5,UNR
block,28355,do-gooder,212,NOUN,UNR,0.8425518274307251,0.3586679653552757,0.0,1.0,7.0,UNR
level,102380,glycemie,7,NOUN,UNR,12.296883583068848,0.0004537152451986,-0.0,0.5,7.5,UNR
development,82899,short-shorts,24,NOUN,UNR,2.631356954574585,0.1047721363510654,-0.0,1.0,19.0,UNR
account,37533,womanizer,209,NOUN,UNR,0.5165592432022095,0.4723131127972233,-0.0,1.0,10.0,UNR
news,73606,stand-up,198,NOUN,UNR,1.2061831951141355,0.2720893498617212,0.0,0.5,17.5,UNR
single,66938,masculine,2837,ADJ,UNR,1.5266586542129517,0.2166146146656098,0.3333333333333333,6.103515625e-05,27.866666666666667,UNR
viable,5394,imperfect,1881,ADJ,UNR,0.2604198455810547,0.6098318619280099,0.0,1.0,2.0,UNR
life,330907,gallery,13945,NOUN,UNR,4.487979888916016,0.0341339901097956,-0.0983050847457627,3.141819817790545e-89,34.067796610169495,UNR
north,56515,captor,697,NOUN,UNR,0.2452914714813232,0.6204101867590124,0.0,0.25,10.0,UNR
change,104171,forearm,1962,NOUN,UNR,9.02750039100647,0.0026594789436812,0.0,0.25,408.0,UNR
devoid,1793,long-sleeved,275,ADJ,UNR,5.223020911216736,0.0222897973425706,-0.0,1.0,21.0,UNR
quandary,503,astrologer,220,NOUN,UNR,8.170744895935059,0.004257142003945,-0.0,1.0,3.0,UNR
sample,29928,vaquita,49,NOUN,UNR,3.1663551330566406,0.0751700278367755,0.0,1.0,6.0,UNR
weather,22441,gossip,2030,NOUN,UNR,5.174934267997742,0.0229150385037928,-0.0,0.015625,11.857142857142858,UNR
night,150540,drowsiness,193,NOUN,UNR,19.81120777130127,8.547998267105505e-06,-0.2,0.001953125,16.6,UNR
pressure,41847,aggressiveness,540,NOUN,UNR,0.0644065141677856,0.7996621374103641,-0.0,1.0,5.0,UNR
composition,10062,cowboy,6598,NOUN,UNR,2.853836417198181,0.091156175121107,-0.0,1.0,17.0,UNR
benefit,13067,predicate,969,VERB,UNR,1.547680139541626,0.2134782421097618,0.0,0.5,15.5,UNR
project,78538,devaluation,610,NOUN,UNR,0.2024120092391967,0.6527809454347357,-0.0,0.5,13.5,UNR
uprising,2319,conduit,998,NOUN,UNR,7.180718183517456,0.0073691203807008,-0.0,0.5,30.5,UNR
unnecessary,5036,prospective,4183,ADJ,UNR,0.4585490226745605,0.4983028711504231,-0.0,0.5,10.5,UNR
lymphoma,575,nephritis,35,NOUN,UNR,11.593583106994627,0.0006617977738647,-0.0,1.0,17.0,UNR
size,54392,turtleneck,372,NOUN,UNR,2.088484048843384,0.1484132770426821,-0.0,0.25,24.666666666666668,UNR
following,23837,unprogrammed,10,ADJ,UNR,6.744853734970093,0.009401848428043,0.0,1.0,12.0,UNR
reduction,14085,steak,4663,NOUN,UNR,2.7953368425369263,0.0945388978128249,-0.0,1.0,7.0,UNR
promoter,2330,austerity,1637,NOUN,UNR,1.5029176473617554,0.2202229794211274,-0.0,1.0,1.0,UNR
e-mail,31846,reis,7,NOUN,UNR,6.9228843450546265,0.0085099607605624,-0.0,1.0,96.0,UNR
lab,13814,minimalist,863,NOUN,UNR,0.1383165121078491,0.7099603959623948,-0.0,1.0,33.0,UNR
toy,12562,tile,5380,NOUN,UNR,0.3357720375061035,0.5622799083632508,-0.0,0.0625,70.2,UNR
police,53126,myth,10656,NOUN,UNR,12.833669662475586,0.0003404374203835,0.1428571428571428,0.0001220703125,15.142857142857142,UNR
industry,64289,washer,1230,NOUN,UNR,1.7202351093292236,0.1896627840442423,0.0,0.5,17.5,UNR
democratic,31579,invigorating,410,ADJ,UNR,0.0890610218048095,0.7653742828927511,0.0,1.0,22.0,UNR
rethink,1963,budge,991,VERB,UNR,2.6391284465789795,0.1042607265136819,-0.0,1.0,14.0,UNR
calendar,6962,feed,3318,NOUN,UNR,6.05566132068634,0.0138617832371096,0.0,0.0625,12.6,UNR
basis,30834,saloon,1246,NOUN,UNR,0.0134416818618774,0.907701467132696,0.0,0.5,12.5,UNR
key,15075,dislocated,139,ADJ,UNR,2.511881709098816,0.1129909420506853,0.0,1.0,38.0,UNR
concern,40967,zoning,1626,NOUN,UNR,9.172050595283508,0.0024573907158057,-0.0909090909090909,0.0009765625,19.27272727272728,UNR
freudian,522,heuristic,431,ADJ,UNR,6.762204885482788,0.009310864528444,-0.0,1.0,8.0,UNR
ingredient,12453,dove,1962,NOUN,UNR,0.1153399944305419,0.734144655103621,-0.0,1.0,9.0,UNR
ear,26766,excision,456,NOUN,UNR,19.928090691566467,8.0410133930231e-06,-0.0,0.015625,11.714285714285714,UNR
software,29598,doubt,14488,NOUN,UNR,4.060954928398132,0.0438856754703438,-0.6,6.103515625e-05,23.73333333333333,UNR
forward,44937,uncomfortably,891,ADV,UNR,14.335177183151243,0.0001529794005497,-0.2,0.001953125,15.9,UNR
moment,92669,sentidos,6,NOUN,UNR,5.152364015579224,0.0232147472462024,-0.0,1.0,15.0,UNR
chrome,1992,bodywork,112,NOUN,UNR,6.783846735954285,0.0091986440520589,-0.0,1.0,6.0,UNR
brandy,1686,boozer,43,NOUN,UNR,9.02962040901184,0.0026563963704244,0.0,1.0,12.0,UNR
representation,11905,intimacy,3591,NOUN,UNR,3.761945962905884,0.0524315251733022,-0.0,0.03125,28.666666666666668,UNR
region,46282,demagoguery,190,NOUN,UNR,0.3951021432876587,0.5296296169095764,0.0,1.0,43.0,UNR
substance,15413,equality,7674,NOUN,UNR,1.435970425605774,0.2307925278374496,-0.4,0.001953125,54.9,UNR
fuel,24801,dictation,313,NOUN,UNR,0.5277988910675049,0.4675337241591042,0.0,1.0,4.0,UNR
nut,9699,syrup,1612,NOUN,UNR,93.1832150220871,0.0,-0.1428571428571428,9.5367431640625e-07,10.666666666666666,UNR
night,150540,sister-in-law,816,NOUN,UNR,28.40414333343506,9.845437176636552e-08,0.52,5.960464477539065e-08,79.52,UNR
audience,31643,private,848,NOUN,UNR,0.1991019248962402,0.6554467249375266,0.0,1.0,12.0,UNR
chip,14538,bandage,1347,NOUN,UNR,0.5835056304931641,0.4449414970002469,-0.0,0.5,15.5,UNR
ant,4012,seeker,2038,NOUN,UNR,0.4698385000228882,0.493061475462987,-0.0,1.0,13.0,UNR
live,130933,cross-reference,93,VERB,UNR,0.1256861686706543,0.7229473813120362,0.0,1.0,14.0,UNR
elderly,9309,thankful,3475,ADJ,UNR,1.9278780221939087,0.1649907870038499,0.0,0.125,16.75,UNR
admit,31151,pardon,704,VERB,UNR,12.780895829200745,0.0003501771946751,0.0,0.015625,28.428571428571427,UNR
district,37482,watchman,435,NOUN,UNR,8.80523431301117,0.0030036756657267,-0.0,0.0625,59.0,UNR
example,57451,limit-text,1,NOUN,UNR,11.462870836257936,0.0007100053094741,0.0,1.0,4.0,UNR
picture,61699,labor,33348,NOUN,UNR,8.636730551719666,0.0032945213672292,0.1395348837209302,2.5849394142282115e-26,45.13953488372093,UNR
hardware,9259,stringer,265,NOUN,UNR,6.9711689949035645,0.0082833365867093,0.0,0.5,23.0,UNR
code,28525,iconography,650,NOUN,UNR,0.0020954608917236,0.9634886250405156,0.0,1.0,3.0,UNR
rental,5191,enclave,1317,NOUN,UNR,3.356043815612793,0.0669587477145978,0.0,0.5,10.5,UNR
group,204798,cue,5174,NOUN,UNR,39.28825902938843,3.656333014134816e-10,-0.0350877192982456,9.62964972193618e-35,15.649122807017545,UNR
graffito,21,fazer,16,NOUN,UNR,19.858278155326843,8.340078433088927e-06,0.0,1.0,29.0,UNR
master,29147,portrayal,2180,NOUN,UNR,0.0461107492446899,0.829974606513104,-0.0,0.125,29.25,UNR
casual,7214,petty,3114,ADJ,UNR,0.0610908269882202,0.8047800774079752,-0.0,1.0,8.0,UNR
resort,10284,**28;3667;toolong,1,NOUN,UNR,14.903636932373049,0.0001131446435125,-0.0,1.0,19.0,UNR
feeling,41374,huaraches,8,NOUN,UNR,6.123843193054199,0.0133370532129815,0.0,1.0,25.0,UNR
fund,45621,internship,2103,NOUN,UNR,1.0778586864471436,0.2991770767527006,0.25,0.0078125,20.0,UNR
ball,44330,double,2304,NOUN,UNR,29.31946623325348,6.137602237554773e-08,0.0434782608695652,2.384185791015625e-07,38.60869565217392,UNR
put,145758,gated,38,VERB,UNR,0.9634720087051392,0.3263136552074747,0.0,1.0,5.0,UNR
driving,4627,noble,4511,ADJ,UNR,0.4736028909683227,0.4913343230108623,-0.0,0.5,2.5,UNR
angel,13636,shaft,4177,NOUN,UNR,0.0146703720092773,0.9035949496052678,-0.0,0.25,16.666666666666668,UNR
abandon,11571,shoulder,1289,VERB,UNR,3.3126678466796875,0.0687477999768341,-0.0,0.25,730.6666666666666,UNR
twin,13680,excellence,3743,NOUN,UNR,0.3808068037033081,0.537171764681412,-0.0,0.125,35.5,UNR
colonial,8161,reigning,575,ADJ,UNR,1.187935471534729,0.2757463920144245,0.0,1.0,6.0,UNR
car,115161,plateful,75,NOUN,UNR,0.415542721748352,0.5191695606056905,-0.0,1.0,35.0,UNR
mail,12578,flaxseed,204,NOUN,UNR,2.1578627824783325,0.1418418569323583,-0.0,1.0,3.0,UNR
potpourri,192,lye,109,NOUN,UNR,25.797797441482544,3.791208622594411e-07,0.0,0.5,21.0,UNR
child,289447,fisherpeople,1,NOUN,UNR,8.228777289390564,0.0041231298824409,0.0,1.0,128.0,UNR
cartoon,5242,islamist,1326,NOUN,UNR,16.25640070438385,5.532238364225339e-05,0.0,0.0625,28.0,UNR
preserved,224,neritic,3,ADJ,UNR,18.74237287044525,1.4962057518941307e-05,0.0,1.0,28.0,UNR
wood,29107,hug,3212,NOUN,UNR,0.3378294706344604,0.5610847800050542,-0.0,0.125,59.0,UNR
potato,13624,naturalist,1187,NOUN,UNR,2.9691312313079834,0.0848674197643268,-0.0,0.25,40.333333333333336,UNR
flashlight,3089,freezer,2722,NOUN,UNR,6.01751983165741,0.014164538822493,-0.0,0.25,453.0,UNR
soap,6085,epidemiologist,483,NOUN,UNR,1.9263393878936768,0.1651594912684922,0.0,1.0,35.0,UNR
plan,65882,turn,24020,NOUN,UNR,0.0607361793518066,0.8053361399329165,-0.1264367816091954,1.2924697071141056e-26,33.44827586206897,UNR
report,58979,notification,2198,NOUN,UNR,36.73212099075317,1.3552787780923832e-09,0.1724137931034483,3.725290298461914e-09,27.344827586206897,UNR
hook,7384,rosewood,204,NOUN,UNR,3.104103207588196,0.078095230167254,0.0,1.0,27.0,UNR
weekend,26156,pyramid,3645,NOUN,UNR,1.2579971551895142,0.2620305425123892,0.0,0.25,16.333333333333332,UNR
verb,2983,negation,560,NOUN,UNR,29.949048161506653,4.4354957151604424e-08,-0.0,0.0625,17.8,UNR
survival,12179,eyre,38,NOUN,UNR,5.367629647254944,0.0205138362386321,0.0,1.0,7.0,UNR
press,27908,processor,6652,NOUN,UNR,0.2116786241531372,0.6454548851312731,0.1666666666666666,0.00048828125,22.25,UNR
estate,17733,jar,6314,NOUN,UNR,4.04063081741333,0.0444172158251711,-0.0,0.5,36.5,UNR
